45093.64453125,-15857.8974609375,것 
-46826.5234375,13077.677734375,말 
32592.828125,35745.62890625,양정 
61858.6328125,18353.88671875,수 
35549.96875,-5747.2412109375,사람 
-45833.5625,14473.224609375,생각 
-33420.93359375,-27164.865234375,일 
-23904.953125,-21430.798828125,거지 
-11862.9140625,51708.109375,마음 
29694.19140625,-8831.7783203125,때 
-43564.51953125,-2281.785888671875,자신 
-22172.7109375,43008.91015625,소리 
-12609.181640625,-21743.146484375,때문 
-41966.22265625,-18530.015625,문 
9437.53515625,-4673.015625,정도 
-6337.6923828125,7892.451171875,몸 
-33642.875,-20504.67578125,자 
41053.625,-6441.03271484375,공 
-49937.0234375,26604.40625,번 
34710.625,-17901.498046875,무공 
-3550.885009765625,55998.89453125,채 
9527.6650390625,15936.0703125,모습 
30169.94921875,-33984.0859375,듯 
-30624.48828125,-23375.298828125,눈 
-10090.216796875,-19991.341796875,손 
275.88739013671875,20096.07421875,안 
-16067.015625,-30955.91796875,악 
-35256.4921875,-6120.48095703125,마 
25250.5625,-29769.17578125,얼굴 
-48242.5,6738.1181640625,남궁 
23640.19140625,2414.978515625,놈 
36285.47265625,-12929.0224609375,앞 
23555.1484375,40896.3671875,중 
-30004.45703125,-4953.416015625,명 
8459.6064453125,-28277.09375,지 
1191.8017578125,9782.81640625,후 
-29071.59765625,10968.83984375,겁 
26006.59375,-21081.716796875,노인 
-18666.57421875,-22371.169921875,개 
14631.0830078125,-15688.87109375,이제 
18676.568359375,11039.2548828125,시간 
-13025.8173828125,-31834.69140625,파 
-46952.4375,13530.4873046875,자수 
17779.767578125,-2008.56298828125,곳 
-31964.8359375,-16459.443359375,결 
18745.837890625,29464.427734375,거 
-6854.3583984375,6800.4091796875,힘 
32558.380859375,36028.28515625,머리 
-18291.609375,30567.57421875,도 
-39827.08203125,13571.232421875,신 
31590.083984375,1412.4871826171875,속 
-18000.767578125,-36271.7109375,뿐 
-4480.4287109375,13060.47265625,이야기 
28421.283203125,-35979.42578125,사부 
-19412.638671875,-108.5734634399414,주유 
-17980.037109375,42833.1953125,음 
-17750.65234375,-17427.546875,고수 
23039.185546875,20362.58984375,기 
14760.060546875,38663.05859375,을 
-18371.677734375,-47634.53515625,운 
252.35084533691406,-14127.923828125,장 
39652.96875,1219.676025390625,뒤 
5011.6982421875,43717.22265625,입 
34530.515625,41240.70703125,하 
15150.287109375,6750.90966796875,그때 
11379.16015625,-39650.3046875,사실 
-8595.169921875,-39273.42578125,호 
-18082.55859375,-28398.50390625,으 
-11524.150390625,38152.578125,남해 
-23423.134765625,-33190.42578125,개방 
-37703.85546875,-39729.328125,해경 
29757.5,25770.810546875,길 
12563.3935546875,32188.0234375,오늘 
40263.86328125,10005.42578125,무림 
-10769.69140625,-8541.5703125,상태 
-8897.1611328125,-38495.35546875,상황 
-19069.23828125,10738.18359375,만 
-29388.580078125,-22046.203125,자리 
-1132.669189453125,-25747.169921875,표 
-28959.5546875,-18555.546875,처음 
-39500.3203125,-9366.5009765625,데 
18330.078125,-17449.65625,강 
22526.681640625,-12067.837890625,강호 
21226.52734375,-13637.751953125,왕 
-41612.12890625,15250.0849609375,녀석 
-27463.111328125,34746.79296875,이번 
-25936.578125,-4308.2021484375,줄 
248.10684204101562,37969.01953125,리 
54338.484375,-7918.35546875,날 
23228.5,29359.669921875,주 
28584.4140625,-7074.6953125,교 
5456.16455078125,-22925.5703125,밖 
11093.419921875,-33241.921875,여인 
-33957.125,4984.3798828125,전 
-8042.75048828125,21231.587890625,옆 
5241.59716796875,2395.21240234375,시작 
34444.546875,-23361.7890625,등 
24971.40625,-45925.375,원래 
-6287.2021484375,45705.4921875,장로 
-19471.228515625,28126.05078125,독 
