5.0886030197143555,-5.186440467834473,것 
1.2243489027023315,-11.433797836303711,말 
-5.948837757110596,1.5804202556610107,양정 
1.829270362854004,-3.6832540035247803,수 
0.9895263314247131,-1.7988924980163574,사람 
2.314249038696289,-9.965441703796387,생각 
3.25471568107605,-0.9841982126235962,일 
-0.8031190633773804,-14.130833625793457,거지 
2.515650749206543,-5.16131591796875,마음 
-2.8840653896331787,1.0247595310211182,때 
2.1079559326171875,-5.247522354125977,자신 
-7.241522789001465,9.241930961608887,소리 
5.521251678466797,6.402234077453613,때문 
10.84569263458252,0.605354905128479,문 
10.88497257232666,-10.645548820495605,정도 
-6.124985218048096,9.603035926818848,몸 
-14.388931274414062,-0.25400274991989136,자 
3.3826329708099365,11.1856050491333,공 
-1.9641852378845215,-3.742770195007324,번 
7.390796184539795,6.721851348876953,무공 
1.9436556100845337,4.719284534454346,채 
-9.111043930053711,-3.0469021797180176,모습 
-8.957624435424805,-3.670978546142578,듯 
-8.326387405395508,4.378584384918213,눈 
-7.765170574188232,6.98847770690918,손 
-0.14088967442512512,-4.1281657218933105,안 
-3.7435317039489746,-3.348515510559082,악 
5.10293436050415,4.319577217102051,마 
-9.072357177734375,-3.1812572479248047,얼굴 
6.767285346984863,3.369743585586548,남궁 
-2.5280401706695557,-9.749608039855957,놈 
1.2980149984359741,0.6233607530593872,앞 
1.8558636903762817,2.807880163192749,중 
0.3770004212856293,3.1814262866973877,명 
-4.325111389160156,8.329754829406738,지 
-3.302647590637207,1.4053016901016235,후 
12.546563148498535,1.3411914110183716,겁 
-5.1094160079956055,-2.6693007946014404,노인 
-4.15722131729126,-9.633442878723145,개 
5.879484176635742,-7.023629665374756,이제 
9.490711212158203,-9.568692207336426,시간 
12.530179023742676,-1.7966901063919067,파 
-12.336400032043457,-2.399418830871582,자수 
1.7205723524093628,1.533977746963501,곳 
-1.7466986179351807,4.245899200439453,결 
-0.24128609895706177,-9.220663070678711,거 
-0.07541126012802124,9.886235237121582,힘 
-6.855329990386963,8.366219520568848,머리 
-15.913725852966309,-4.055148601531982,도 
-9.419146537780762,-0.9142520427703857,신 
-11.36422061920166,-7.563474178314209,속 
1.7091528177261353,-3.6213555335998535,뿐 
-7.1459174156188965,-7.36289644241333,이야기 
8.111532211303711,-5.859616756439209,사부 
-6.259085655212402,-1.8534830808639526,주유 
1.265638828277588,16.176424026489258,음 
10.1167573928833,4.056563854217529,고수 
0.27873462438583374,11.821449279785156,기 
-0.8417062163352966,-2.6198830604553223,을 
-4.568917274475098,-2.2849068641662598,운 
13.315038681030273,-3.972022771835327,장 
-7.172723770141602,6.124538421630859,뒤 
-7.942674160003662,-8.647098541259766,입 
-1.0626004934310913,-4.992988586425781,하 
-5.580509662628174,-1.1251914501190186,그때 
7.496555328369141,-2.615535020828247,사실 
-12.514122009277344,-0.3968612849712372,호 
-4.6654181480407715,-0.6688598394393921,으 
-9.462545394897461,-0.511458158493042,남해 
0.15654928982257843,-14.10521125793457,개방 
-13.409852981567383,-0.47738057374954224,해경 
8.966273307800293,-6.56883430480957,길 
3.1252498626708984,-8.9252347946167,오늘 
10.751920700073242,-0.4292832314968109,무림 
3.1873371601104736,8.670454025268555,상태 
-0.1342661827802658,-1.4803255796432495,상황 
4.524960041046143,13.027987480163574,만 
0.3409818410873413,3.0036380290985107,자리 
-15.924099922180176,-4.060896396636963,표 
2.1072778701782227,-8.338570594787598,처음 
7.13717794418335,4.908293724060059,데 
-1.818278431892395,16.501415252685547,강 
11.262961387634277,1.021169662475586,강호 
-2.1021270751953125,-13.964399337768555,왕 
-0.845941960811615,-7.1215434074401855,녀석 
2.0510811805725098,-1.1583163738250732,이번 
2.016033411026001,-7.896646499633789,줄 
-2.1256582736968994,-1.8326444625854492,리 
7.786505699157715,-9.454504013061523,날 
13.503047943115234,3.420330286026001,주 
4.7983551025390625,4.398343563079834,교 
-12.189057350158691,0.38835129141807556,밖 
-2.5177669525146484,2.1455020904541016,여인 
10.229122161865234,-10.211709022521973,전 
-8.120905876159668,6.773438453674316,옆 
-5.389925479888916,0.9925105571746826,시작 
-14.21662712097168,0.06539442390203476,등 
8.012395858764648,-0.001582124619744718,원래 
5.933395862579346,1.3289769887924194,장로 
5.10414457321167,1.5540897846221924,독 
3.9920156002044678,-1.4717450141906738,게 
8.724203109741211,0.9742730855941772,이름 
9.606831550598145,-8.711577415466309,년 
4.111443996429443,-14.373322486877441,산적 
-11.512457847595215,-3.147059202194214,듯이 
-1.0219104290008545,9.369850158691406,상대 
10.247995376586914,6.101302146911621,지금 
12.48428726196289,1.3209372758865356,하오 
9.19875717163086,-9.260634422302246,동안 
-13.83123779296875,-0.24577800929546356,순 
-2.8174948692321777,12.723440170288086,물 
0.6751953959465027,-4.445584774017334,방 
-7.216184616088867,-6.403527736663818,기분 
-9.672017097473145,-4.415400505065918,표정 
-1.3631080389022827,7.304166793823242,다음 
1.9579455852508545,4.807826042175293,녹 
1.9616286754608154,4.809319019317627,림 
4.4714460372924805,-10.175768852233887,집 
0.7570005059242249,-14.525015830993652,분 
5.607540130615234,-2.45204758644104,터 
-7.03754186630249,6.879309177398682,순간 
-4.5261664390563965,1.5833262205123901,해 
1.5985699892044067,-9.048032760620117,욕 
-3.503413438796997,10.207571029663086,쪽 
-15.912030220031738,-4.052797794342041,연백 
12.234169006347656,-5.011554718017578,화산 
1.3044880628585815,9.938029289245605,검 
0.3438063859939575,-13.498374938964844,방주 
6.5533599853515625,-4.687689781188965,뜻 
0.19405497610569,11.946718215942383,기운 
