10.098503112792969,2.5451672077178955,검법 
5.375563621520996,1.1479620933532715,일정 
2.3143362998962402,5.186940670013428,탄로 
-1.8615227937698364,-0.6851913928985596,부축 
0.0011616564588621259,5.599092960357666,시인 
-4.1795806884765625,5.015475273132324,독문 
6.606359004974365,-3.554290294647217,동료 
8.375229835510254,6.978773593902588,저제 
-11.453662872314453,-18.328590393066406,종적 
0.051778536289930344,2.990959405899048,이중 
10.434876441955566,5.655484199523926,사물 
0.4967643916606903,4.131510257720947,초반 
-1.1018506288528442,8.125565528869629,처리 
2.9807541370391846,3.076172113418579,오랫동안 
0.6493845582008362,1.0082290172576904,일전 
9.040509223937988,7.695049285888672,주름 
8.147278785705566,0.5712710022926331,부분 
-7.125269889831543,-10.916756629943848,소유자 
5.474358558654785,-3.0068860054016113,전자 
1.0823347568511963,-3.402272939682007,꼬리 
9.802816390991211,11.27550220489502,부부 
-0.4531394839286804,-0.20311330258846283,대파 
10.116911888122559,-4.353282451629639,막내 
-2.6750476360321045,-0.5050055980682373,코웃음 
0.9092113375663757,13.863312721252441,천하제일 
2.362555503845215,-4.472362041473389,바지춤 
-2.6869189739227295,12.590354919433594,타주 
5.702170372009277,4.744807720184326,만큼 
-9.662150382995605,-13.82101058959961,그리움 
-9.279394149780273,0.6823007464408875,잔악 
-2.156839609146118,-2.116330862045288,고서 
4.267634391784668,7.929514408111572,오랜만 
-7.906824111938477,0.7914478778839111,상당수 
-4.106049060821533,-0.4348700940608978,이새끼 
7.2662577629089355,-1.7582725286483765,시작 
0.7979444265365601,0.4249759316444397,태양 
1.2043787240982056,-0.06479979306459427,처지 
3.621403694152832,-7.274654865264893,화가 
9.733698844909668,11.113425254821777,사모님 
10.387786865234375,0.059140127152204514,허공 
-2.8695857524871826,-4.093469619750977,기록 
2.6386122703552246,-4.28378438949585,병신 
3.613649845123291,-3.2518086433410645,바지 
-2.657881259918213,5.5965776443481445,경악 
8.512640953063965,6.84561824798584,위용 
1.334051489830017,10.700870513916016,지수 
-2.152226209640503,-3.9141383171081543,끈 
9.404375076293945,-6.518331527709961,싸가지 
2.2300875186920166,-0.23136398196220398,만남 
-0.40016815066337585,2.2389273643493652,의견 
2.7828617095947266,4.7022600173950195,질서 
7.9366679191589355,8.572089195251465,두목 
1.7927865982055664,9.404280662536621,기존 
3.4672563076019287,7.242800235748291,시장 
-9.213417053222656,-13.255224227905273,방음 
8.306164741516113,3.4619758129119873,차이 
-10.477185249328613,-16.6087589263916,노승 
1.5094600915908813,0.17648945748806,형편 
4.925694465637207,-0.20732690393924713,끝 
-4.064701557159424,8.993568420410156,신의 
-4.491321086883545,-4.921972751617432,개중 
5.96144437789917,4.919692039489746,재능 
-7.315196990966797,0.9339649677276611,교도 
-1.3932132720947266,-3.6194546222686768,전적 
-6.458944320678711,-10.217635154724121,눈싸움 
-10.430475234985352,-16.541582107543945,뒤통수 
12.95960521697998,7.479608535766602,자영 
-6.164841651916504,3.170997142791748,부근 
-4.3861517906188965,6.677450180053711,운남 
-9.421318054199219,1.0625033378601074,격전 
-7.830514907836914,0.8295758962631226,약화 
-9.016620635986328,-14.050536155700684,코피 
2.885063648223877,-6.709357738494873,듯이 
7.225954055786133,-3.912370443344116,신음 
-4.368846416473389,2.768921375274658,어젯밤 
2.3035542964935303,-0.25447285175323486,만사 
3.5035717487335205,1.6469601392745972,비오 
11.280354499816895,4.213194370269775,자연 
-8.463861465454102,-14.168313026428223,장난기 
4.0341081619262695,0.5503969788551331,냉정 
3.1284890174865723,0.4438124895095825,끼 
7.503046035766602,5.45974588394165,마성 
-1.8656712770462036,13.345734596252441,왕개 
-10.663268089294434,-16.931377410888672,물거품 
1.7467854022979736,-2.580192804336548,노파 
-9.826607704162598,-14.63349723815918,배웅 
5.9595723152160645,-5.298573017120361,번개 
-3.84369158744812,-6.157439708709717,원구 
10.272000312805176,5.560886859893799,심혈 
4.7644758224487305,3.9908058643341064,창피 
-5.619922161102295,5.344824314117432,이름 
-5.008790016174316,8.995318412780762,천리 
-6.512318134307861,-9.25539779663086,방장 
-10.2678804397583,-16.33820915222168,습격 
4.182798385620117,0.09931502491235733,태연 
5.034254550933838,5.336466312408447,격려 
-5.878852367401123,3.7996737957000732,인줄 
-10.567646980285645,-16.766944885253906,설사약 
-6.2299628257751465,-9.453414916992188,나 
-4.267798900604248,-1.7413160800933838,가게 
2.2384719848632812,6.143231391906738,낙 
-11.316278457641602,-17.94485855102539,유대인 
-3.945631265640259,4.027213096618652,말끝 
9.372919082641602,-6.4212446212768555,난 
7.370473861694336,1.1440634727478027,제압 
3.9033870697021484,6.54934024810791,날 
6.403460502624512,2.1766529083251953,각법 
-2.1684911251068115,12.888593673706055,왕거 
12.292070388793945,2.3810229301452637,키 
2.795771360397339,13.045188903808594,주먹 
-1.5386922359466553,6.013210296630859,아부 
-3.681511402130127,9.01598072052002,남 
-10.130435943603516,-16.046823501586914,제때 
-7.505652904510498,5.355297088623047,사 
8.36005687713623,2.087325096130371,시점 
-8.961921691894531,-14.426892280578613,삭 
-9.110918045043945,0.683366060256958,참여 
4.208676815032959,9.514364242553711,경험 
8.214395523071289,10.507586479187012,낮 
-0.7369149327278137,9.90041446685791,반말 
4.2459025382995605,7.790204048156738,낯 
-4.391133785247803,11.602734565734863,삼매 
5.826599597930908,9.713652610778809,산 
9.256608963012695,2.3829822540283203,시전 
8.450194358825684,-4.360148906707764,살 
2.3535306453704834,9.290121078491211,안보 
-6.90553617477417,6.531972885131836,내 
-9.556181907653809,1.6549084186553955,천마 
