ax,ay,word
2.317695140838623,-9.590371131896973,것 
-3.219855546951294,-11.83383846282959,말 
-14.59058952331543,-0.3532162308692932,양정 
10.666719436645508,-6.583186626434326,수 
10.73002815246582,-4.679694652557373,사람 
8.44079875946045,-7.505445957183838,생각 
12.65231704711914,-5.160524368286133,일 
-0.5044887065887451,-11.377519607543945,거지 
8.65454387664795,-1.1466821432113647,마음 
6.2090654373168945,-4.275541305541992,때 
6.506676197052002,-5.229949474334717,자신 
-13.685497283935547,-0.5137056112289429,소리 
9.289528846740723,-6.973381519317627,때문 
8.124632835388184,11.46577262878418,문 
14.511859893798828,-2.814594030380249,정도 
-10.08762264251709,3.4114558696746826,몸 
-13.601273536682129,4.711612224578857,자 
2.757310152053833,6.415737628936768,공 
5.8133864402771,-4.055617809295654,번 
12.718332290649414,-1.0504292249679565,무공 
-7.264287948608398,10.035269737243652,채 
-3.1778359413146973,-11.775760650634766,모습 
-11.21338176727295,-3.2477304935455322,듯 
-8.699243545532227,1.6125398874282837,눈 
-8.665743827819824,1.0907105207443237,손 
-2.2978219985961914,-6.665419101715088,안 
5.777915000915527,8.971067428588867,악 
-9.07729434967041,-10.607458114624023,마 
-14.228338241577148,-0.3873026967048645,얼굴 
10.247014999389648,5.998589992523193,남궁 
-3.4000141620635986,-8.117956161499023,놈 
-5.467498779296875,-7.894406795501709,앞 
-4.517064571380615,6.9387993812561035,중 
-10.505759239196777,-6.289241790771484,명 
-11.007596015930176,-5.361944198608398,지 
-7.277816295623779,3.109588384628296,후 
4.43753719329834,12.204988479614258,겁 
6.89703893661499,4.617397785186768,노인 
-6.509110927581787,-5.610225677490234,개 
7.333337783813477,-4.6635260581970215,이제 
9.095236778259277,2.322183609008789,시간 
3.843243360519409,11.301836967468262,파 
-10.056354522705078,-2.3940505981445312,자수 
6.708805561065674,8.313074111938477,곳 
-2.191715955734253,4.878364562988281,결 
0.6345419883728027,-7.920862674713135,거 
3.879570245742798,-6.474676132202148,힘 
-13.481216430664062,-0.5405089259147644,머리 
-14.991680145263672,6.749443531036377,도 
-7.464513778686523,7.866037845611572,신 
6.549166202545166,-5.2911601066589355,속 
4.6686553955078125,-4.854156970977783,뿐 
7.39083194732666,-1.3193460702896118,이야기 
11.460997581481934,-1.7086291313171387,사부 
-10.613988876342773,-2.4810361862182617,주유 
11.678414344787598,2.1038894653320312,음 
7.969404697418213,9.369362831115723,고수 
13.69434642791748,3.9916927814483643,기 
3.233193874359131,-5.489374160766602,을 
6.630442142486572,4.566612720489502,운 
3.668013572692871,9.775758743286133,장 
-7.727566242218018,2.8214547634124756,뒤 
-11.0005521774292,-1.236262559890747,입 
-2.2112057209014893,-6.292686939239502,하 
1.3030812740325928,-9.417783737182617,그때 
11.842021942138672,-3.2477519512176514,사실 
-12.909791946411133,4.912386417388916,호 
-5.171824932098389,-4.6679229736328125,으 
5.936770915985107,1.955458641052246,남해 
-0.08248375356197357,-12.790884017944336,개방 
-13.097288131713867,4.929152011871338,해경 
12.630167007446289,-2.3929057121276855,길 
-1.1361517906188965,-6.340084075927734,오늘 
7.5256428718566895,9.805946350097656,무림 
13.65465259552002,3.788912057876587,상태 
3.570154905319214,-2.1631886959075928,상황 
12.601698875427246,2.2416529655456543,만 
-4.5819902420043945,8.115550994873047,자리 
-14.946915626525879,6.7025346755981445,표 
5.84747314453125,-8.25838565826416,처음 
9.54491901397705,-4.622442245483398,데 
-14.586135864257812,-4.0488128662109375,강 
7.986520290374756,11.182621002197266,강호 
2.0961875915527344,-12.863253593444824,왕 
-3.7372865676879883,-7.603097438812256,녀석 
-4.772493362426758,-8.326172828674316,이번 
5.535145282745361,-7.022101402282715,줄 
2.642577886581421,-1.700417160987854,리 
8.577884674072266,1.7964421510696411,날 
1.3020999431610107,11.864238739013672,주 
-9.085137367248535,-11.519596099853516,교 
-6.1131439208984375,-2.5313637256622314,밖 
-2.7514772415161133,3.7657663822174072,여인 
4.85957145690918,5.01451301574707,전 
-11.79881763458252,2.8839826583862305,옆 
0.14371609687805176,3.7882328033447266,시작 
-13.205109596252441,4.9455485343933105,등 
8.989913940429688,10.81125545501709,원래 
-7.606199741363525,-8.508918762207031,장로 
-9.305306434631348,-7.052257537841797,독 
0.9850773811340332,-5.196109771728516,게 
9.02175235748291,10.600326538085938,이름 
11.176109313964844,0.7780059576034546,년 
7.417492866516113,-0.5194827914237976,산적 
-9.68741226196289,-1.3055005073547363,듯이 
3.1620936393737793,-4.3257832527160645,상대 
10.269713401794434,-6.446822166442871,지금 
4.516134738922119,12.1254243850708,하오 
9.155672073364258,2.4908745288848877,동안 
-12.982821464538574,5.546080589294434,순 
0.2991000711917877,4.953036785125732,물 
-0.31979942321777344,-4.931725978851318,방 
4.659955978393555,-3.210460901260376,기분 
5.098039627075195,-0.2697359025478363,표정 
-2.280285596847534,3.1723368167877197,다음 
-7.179130554199219,10.090985298156738,녹 
-7.177084922790527,10.090246200561523,림 
5.076696872711182,-9.509451866149902,집 
-6.689935684204102,-8.687084197998047,분 
10.252111434936523,-3.8858840465545654,터 
-10.754302024841309,0.07212693244218826,순간 
-6.78835916519165,-4.03079891204834,해 
-2.5461137294769287,-8.605924606323242,욕 
0.15352989733219147,7.9724578857421875,쪽 
-14.91989517211914,6.685498237609863,연백 
3.6119961738586426,9.08227252960205,화산 
0.6317358016967773,1.7271794080734253,검 
-0.14825241267681122,-12.710241317749023,방주 
5.089591979980469,-5.509155750274658,뜻 
13.774026870727539,4.277612686157227,기운 
-3.7287659645080566,-5.19649076461792,모두 
