ax,ay,word
3296.447265625,987.8241577148438,검법 
-3128.550048828125,-2703.552490234375,일정 
2130.56201171875,-366.5732421875,탄로 
1416.5732421875,-1892.1295166015625,부축 
2066.60009765625,-2551.37744140625,시인 
141.87118530273438,50.70228958129883,독문 
-2122.95947265625,-511.3489685058594,동료 
-876.6788940429688,-2552.93310546875,저제 
2872.339111328125,-784.9840698242188,종적 
-2428.763671875,-1348.5450439453125,이중 
-2815.212890625,-713.8328857421875,사물 
2229.181640625,1814.5150146484375,초반 
-1050.39697265625,1486.3636474609375,처리 
1589.6942138671875,2361.62451171875,오랫동안 
2823.437255859375,-362.5906982421875,일전 
-884.2102661132812,1474.817138671875,주름 
1571.1658935546875,3615.288330078125,부분 
-25.076904296875,-1343.1295166015625,소유자 
3328.4013671875,-578.9561767578125,전자 
600.8892211914062,-2262.4609375,꼬리 
-1343.162353515625,3387.4365234375,부부 
-3292.629150390625,888.671630859375,대파 
-316.9527893066406,1651.4656982421875,막내 
160.86729431152344,2343.72412109375,코웃음 
-3693.026123046875,43.11250305175781,천하제일 
4466.11083984375,3311.655517578125,바지춤 
2765.443115234375,-1494.0283203125,타주 
-905.689208984375,2137.204833984375,만큼 
360.9164733886719,-3022.38623046875,그리움 
-1352.0556640625,2087.689208984375,잔악 
-2359.11181640625,1392.5531005859375,고서 
24.110349655151367,-1269.5733642578125,오랜만 
2803.344970703125,-1840.0855712890625,상당수 
2455.001220703125,1347.859130859375,이새끼 
2084.67431640625,-805.7506103515625,시작 
-308.92584228515625,-2034.8095703125,태양 
-1004.7269897460938,2463.8349609375,처지 
-1002.41650390625,-3167.73095703125,화가 
2149.43505859375,1703.686279296875,사모님 
-3177.61181640625,-259.61724853515625,허공 
1590.2047119140625,507.08428955078125,기록 
-1555.916748046875,1891.2811279296875,병신 
-823.9835205078125,-232.7410125732422,바지 
-1412.4833984375,-1787.6890869140625,경악 
-29.991756439208984,-2491.002685546875,위용 
2472.882568359375,-1511.898681640625,지수 
2519.924560546875,-921.5771484375,끈 
2633.61865234375,-328.1126708984375,싸가지 
357.89520263671875,3422.8798828125,만남 
54.6236457824707,2618.024169921875,의견 
1135.619873046875,2086.03076171875,질서 
807.37939453125,-1810.2254638671875,두목 
-873.075927734375,1974.8583984375,기존 
-1229.215576171875,-3323.99951171875,시장 
-1606.00439453125,1698.7467041015625,방음 
-403.96307373046875,-3191.01171875,차이 
1538.4327392578125,-1224.3916015625,노승 
-1453.43359375,2016.18310546875,형편 
-1095.0172119140625,2127.795654296875,끝 
-1541.5264892578125,81.19037628173828,신의 
1823.4105224609375,-892.9213256835938,개중 
2339.656982421875,606.21875,재능 
1397.7203369140625,1696.965087890625,교도 
-25.85236358642578,3089.942626953125,전적 
-2705.40234375,392.764404296875,눈싸움 
-453.05548095703125,2884.244384765625,뒤통수 
-75.5688705444336,3340.84912109375,자영 
-2698.461669921875,-194.6217498779297,부근 
-2026.1558837890625,2108.65380859375,운남 
-2813.637939453125,986.6873168945312,격전 
-2610.45166015625,-2408.992431640625,약화 
-1921.8353271484375,1994.7506103515625,코피 
1251.3011474609375,-816.9660034179688,듯이 
-2839.744384765625,2202.2236328125,신음 
-1829.26123046875,-2243.294189453125,어젯밤 
-3584.874267578125,777.69970703125,만사 
-524.297119140625,-2136.8818359375,비오 
1370.1654052734375,1877.064697265625,자연 
1990.6002197265625,1635.780029296875,장난기 
-1111.0694580078125,1013.2223510742188,냉정 
612.2841796875,-1002.4003295898438,끼 
1654.1285400390625,-1933.7427978515625,마성 
-526.3816528320312,-2007.3592529296875,왕개 
1754.7886962890625,-1839.071533203125,물거품 
-2839.685791015625,-436.33746337890625,노파 
2021.1539306640625,655.373291015625,배웅 
-1477.873779296875,-1304.8602294921875,번개 
1205.39306640625,-2483.919921875,원구 
-1731.1513671875,1347.0418701171875,심혈 
1733.28564453125,1791.464111328125,창피 
-1220.38232421875,-1975.7279052734375,이름 
951.1344604492188,2121.248046875,천리 
2105.98779296875,-1895.94287109375,방장 
-2803.768310546875,-280.11669921875,습격 
2636.180419921875,35.48951721191406,태연 
1699.230224609375,-67.26182556152344,격려 
-1536.5767822265625,1771.2496337890625,인줄 
979.3212280273438,2809.650146484375,설사약 
1837.1392822265625,281.70953369140625,나 
-1378.8702392578125,1479.5567626953125,가게 
1037.5750732421875,-2241.97900390625,낙 
-358.1819763183594,-3202.950439453125,유대인 
-2253.218017578125,-1307.341796875,말끝 
-2223.556884765625,-1964.4273681640625,난 
431.607666015625,-2334.672119140625,제압 
2438.431884765625,-2285.0390625,날 
2799.362060546875,880.6755981445312,각법 
-656.96435546875,-2296.24609375,왕거 
-2168.8984375,-1572.2777099609375,키 
1167.82177734375,-1039.5447998046875,주먹 
-2268.06396484375,-520.7593994140625,아부 
-635.7840576171875,-2852.4296875,남 
2250.712890625,-296.54132080078125,제때 
621.6355590820312,-2489.333984375,사 
-1465.3638916015625,-843.7424926757812,시점 
-2123.64453125,-1288.0394287109375,삭 
-1570.135498046875,1446.51513671875,참여 
1401.873046875,-876.1443481445312,경험 
1830.171142578125,534.6182250976562,낮 
1343.5712890625,-1893.64013671875,반말 
1280.7725830078125,867.5479125976562,낯 
731.5877685546875,1980.3416748046875,삼매 
1401.87939453125,-3185.811279296875,산 
1084.1719970703125,1710.6187744140625,시전 
1685.9522705078125,1415.408935546875,살 
351.46282958984375,-1331.5062255859375,안보 
-2611.532470703125,2287.672119140625,내 
-1918.0980224609375,3047.447998046875,천마 
-1105.79296875,398.07830810546875,삶 
2459.933349609375,-215.7659149169922,정오 
-2747.80615234375,640.9280395507812,핏발 
1413.7186279296875,-2782.731689453125,열정 
-441.874267578125,362.2058410644531,전력 
-1822.7645263671875,-858.548095703125,잠자리 
-885.2608032226562,-2211.31201171875,나비 
-235.92921447753906,1950.2679443359375,삼 
